id_x,budget,popularity,revenue,title,avg_rating,rate_count,year,month,day,director_name,gender,movie_expense,profit,movie_performance,total_profit,director_performance,directors_rank,Release_Season,day_type,avg_profit_per_year,avg_total_profit_per_year
43688,165.0,48,389.68,Independence Day: Resurgence,4.9,2491,2016,Jun,Wednesday,Roland Emmerich,Male,56.4375,224.68,Normal,2088.32,Normal,12.0,Summer,Weekday,157.44346153846152,1130.3807692307694
43692,165.0,724,675.12,Interstellar,8.1,10867,2014,Nov,Wednesday,Christopher Nolan,Male,39.375,510.12,Blockbuster,3222.48,Best,5.0,Autumn,Weekday,137.50490566037737,872.9090566037736
43693,160.0,167,825.53,Inception,8.1,13752,2010,Jul,Wednesday,Christopher Nolan,Male,34.375,665.53,Blockbuster,3222.48,Best,5.0,Summer,Weekday,100.51301587301587,784.8712698412699
43695,250.0,108,1021.1,The Hobbit: An Unexpected Journey,7.0,8297,2012,Nov,Monday,Peter Jackson,Male,106.33333333333334,771.1,Blockbuster,5205.650000000001,Best,2.0,Autumn,Weekday,140.09122448979593,997.1065306122449
43696,38.0,6,207.28,The Fast and the Furious,6.6,3428,2001,Jun,Friday,Rob Cohen,Male,-27.444444444444443,169.28,Normal,766.06,Normal,53.0,Summer,Weekday,78.79935483870969,841.1814516129032
43697,150.0,60,333.93,The Curious Case of Benjamin Button,7.3,3292,2008,Nov,Monday,David Fincher,Male,85.0,183.93,Normal,1489.3400000000001,Normal,24.0,Autumn,Weekday,97.81507462686567,777.1591044776119
43699,160.0,127,653.43,The Hunger Games: Mockingjay - Part 2,6.6,3984,2015,Nov,Wednesday,Francis Lawrence,Male,39.400000000000006,493.42999999999995,Blockbuster,2349.46,Best,8.0,Autumn,Weekday,131.90341463414634,1011.5417073170731
43700,150.0,35,215.28,The Sorcerer's Apprentice,5.8,1470,2010,Jul,Tuesday,Jon Turteltaub,Male,83.0,65.28,Normal,604.73,Normal,75.0,Summer,Weekday,100.51301587301587,784.8712698412699
43701,160.0,21,181.67,Poseidon,5.5,583,2006,May,Friday,Wolfgang Petersen,Male,69.85714285714286,21.669999999999987,Normal,984.02,Normal,40.0,Spring,Weekday,80.45287671232877,673.7645205479452
43706,155.0,49,415.69,The Chronicles of Narnia: The Voyage of the Dawn Treader,6.2,1514,2010,Aug,Friday,Michael Apted,Male,78.8,260.69,Normal,532.88,Normal,84.0,Summer,Weekday,100.51301587301587,784.8712698412699
43707,140.0,34,449.22,Pearl Harbor,6.6,1791,2001,May,Monday,Michael Bay,Male,22.5,309.22,Normal,4422.54,Best,4.0,Spring,Weekday,78.79935483870969,841.1814516129032
43708,150.0,25,709.71,Transformers,6.6,4040,2007,Jun,Wednesday,Michael Bay,Male,32.5,559.71,Blockbuster,4422.54,Best,4.0,Summer,Weekday,100.77203703703705,706.7029629629629
43709,155.0,39,167.3,Alexander,5.6,927,2004,Nov,Sunday,Oliver Stone,Male,113.67142857142858,12.300000000000011,Normal,699.47,Normal,61.0,Autumn,Weekend,100.4783606557377,813.7229508196721
43711,150.0,101,895.92,Harry Potter and the Goblet of Fire,7.5,5608,2005,Nov,Saturday,Mike Newell,Male,80.85714285714286,745.92,Blockbuster,1048.33,Normal,36.0,Autumn,Weekend,76.39154929577465,964.4594366197182
43712,150.0,56,624.03,Hancock,6.2,2961,2008,Jul,Tuesday,Peter Berg,Male,52.66666666666667,474.03,Blockbuster,669.8399999999999,Normal,65.0,Summer,Weekday,97.81507462686567,777.1591044776119
43713,150.0,70,585.35,I Am Legend,6.9,4853,2007,Dec,Friday,Francis Lawrence,Male,29.400000000000006,435.35,Blockbuster,2349.46,Best,8.0,Winter,Weekday,100.77203703703705,706.7029629629629
43714,150.0,53,474.97,Charlie and the Chocolate Factory,6.7,3624,2005,Jul,Wednesday,Tim Burton,Male,78.78571428571429,324.97,Blockbuster,2340.43,Best,9.0,Summer,Weekday,76.39154929577465,964.4594366197182
43716,150.0,115,374.22,Batman Begins,7.5,7359,2005,Jun,Friday,Christopher Nolan,Male,24.375,224.22000000000003,Normal,3222.48,Best,5.0,Summer,Weekday,76.39154929577465,964.4594366197182
43718,150.0,81,413.11,Night at the Museum: Battle of the Smithsonian,5.9,1971,2009,May,Wednesday,Shawn Levy,Male,78.83636363636364,263.11,Normal,1435.78,Normal,26.0,Spring,Weekday,120.02454545454545,822.805606060606
43720,150.0,73,424.99,The Matrix Revolutions,6.4,3096,2003,Nov,Wednesday,Lilly Wachowski,Female,39.41666666666667,274.99,Normal,1248.56,Normal,29.0,Autumn,Weekday,103.48896551724138,834.98
43722,150.0,70,738.6,The Matrix Reloaded,6.7,3443,2003,May,Thursday,Lilly Wachowski,Female,39.41666666666667,588.6,Blockbuster,1248.56,Normal,29.0,Spring,Weekday,103.48896551724138,834.98
43724,150.0,434,378.86,Mad Max: Fury Road,7.2,9427,2015,May,Wednesday,George Miller,Male,80.75571428571429,228.86,Normal,658.8599999999999,Normal,67.0,Spring,Weekday,131.90341463414634,1011.5417073170731
43725,150.0,67,356.61,Angels & Demons,6.5,2129,2009,May,Wednesday,Ron Howard,Male,72.38461538461539,206.61,Normal,1868.38,Normal,17.0,Spring,Weekday,120.02454545454545,822.805606060606
43726,150.0,86,449.33,Thor,6.6,6525,2011,Apr,Thursday,Kenneth Branagh,Male,100.28571428571428,299.33,Normal,695.39,Normal,63.0,Spring,Weekday,96.11925373134328,946.4002985074627
43729,150.0,44,301.0,Wrath of the Titans,5.5,1431,2012,Mar,Tuesday,Jonathan Liebesman,Male,77.0,151.0,Normal,615.67,Normal,72.0,Spring,Weekday,140.09122448979593,997.1065306122449
43730,150.0,50,245.53,Dark Shadows,5.7,2320,2012,May,Tuesday,Tim Burton,Male,78.78571428571429,95.53,Normal,2340.43,Best,9.0,Spring,Weekday,140.09122448979593,997.1065306122449
43735,150.0,33,318.5,The Last Airbender,4.7,1151,2010,Jun,Wednesday,M. Night Shyamalan,Male,75.88888888888889,168.5,Normal,1785.36,Normal,19.0,Summer,Weekday,100.51301587301587,784.8712698412699
43737,150.0,39,205.37,White House Down,6.4,1891,2013,Jun,Thursday,Roland Emmerich,Male,41.4375,55.370000000000005,Normal,2088.32,Normal,12.0,Summer,Weekday,100.15491228070175,899.7371929824561
43740,150.0,48,128.39,Pan,5.9,954,2015,Sep,Thursday,Joe Wright,Male,93.66666666666666,-21.610000000000014,Normal,205.24,Normal,137.0,Autumn,Weekday,131.90341463414634,1011.5417073170731
43741,145.0,38,272.91,Mr. Peabody & Sherman,6.7,843,2014,Feb,Friday,Rob Minkoff,Male,36.400000000000006,127.91000000000003,Normal,510.21000000000004,Normal,88.0,Winter,Weekday,137.50490566037737,872.9090566037736
43742,175.0,66,497.41,Troy,6.9,2759,2004,May,Thursday,Wolfgang Petersen,Male,84.85714285714286,322.41,Blockbuster,984.02,Normal,40.0,Spring,Weekday,100.4783606557377,813.7229508196721
43744,140.0,54,431.97,Die Another Day,5.8,1092,2002,Nov,Sunday,Lee Tamahori,Male,78.17999999999999,291.97,Normal,348.16,Normal,117.0,Autumn,Weekend,97.53942028985507,969.1530434782609
43746,140.0,58,553.8,Armageddon,6.4,2482,1998,Jul,Wednesday,Michael Bay,Male,22.5,413.79999999999995,Blockbuster,4422.54,Best,4.0,Summer,Weekday,51.15577777777777,799.8122222222223
43747,140.0,91,441.82,Men in Black II,6.0,3114,2002,Jul,Wednesday,Barry Sonnenfeld,Male,36.39285714285714,301.82,Normal,1467.1799999999998,Normal,25.0,Summer,Weekday,97.53942028985507,969.1530434782609
43748,70.0,35,195.74,Beowulf,5.5,841,2007,Nov,Monday,Robert Zemeckis,Male,-6.15384615384616,125.74000000000001,Normal,2600.62,Best,7.0,Autumn,Weekday,100.77203703703705,706.7029629629629
43753,140.0,52,456.76,The Last Samurai,7.3,1895,2003,Dec,Friday,Edward Zwick,Male,78.0,316.76,Normal,701.4599999999999,Normal,60.0,Winter,Weekday,103.48896551724138,834.98
43754,140.0,101,268.03,Exodus: Gods and Kings,5.6,1921,2014,Dec,Wednesday,Ridley Scott,Male,59.375,128.02999999999997,Normal,1899.55,Normal,16.0,Winter,Weekday,137.50490566037737,872.9090566037736
43756,139.0,82,821.71,Spider-Man,6.8,5265,2002,May,Wednesday,Sam Raimi,Male,53.459090909090904,682.71,Blockbuster,2191.95,Normal,10.0,Spring,Weekday,97.53942028985507,969.1530434782609
43758,140.0,56,150.68,Gods of Egypt,5.3,1277,2016,Feb,Thursday,Alex Proyas,Male,69.6,10.680000000000007,Normal,422.56,Normal,105.0,Winter,Weekday,157.44346153846152,1130.3807692307694
43759,135.0,17,76.93,Stealth,4.9,331,2005,Jul,Thursday,Rob Cohen,Male,69.55555555555556,-58.06999999999999,Normal,766.06,Normal,53.0,Summer,Weekday,76.39154929577465,964.4594366197182
43760,130.0,64,185.26,Watchmen,7.0,2811,2009,Mar,Thursday,Zack Snyder,Male,7.142857142857139,55.25999999999999,Normal,1616.2,Normal,22.0,Spring,Weekday,120.02454545454545,822.805606060606
43761,140.0,24,285.44,Lethal Weapon 4,6.3,767,1998,Jul,Friday,Richard Donner,Male,87.2909090909091,145.44,Normal,724.34,Normal,58.0,Summer,Weekday,51.15577777777777,799.8122222222223
43762,137.0,34,245.36,Hulk,5.3,1533,2003,Jun,Thursday,Ang Lee,Male,87.9375,108.36000000000001,Normal,997.13,Normal,39.0,Summer,Weekday,103.48896551724138,834.98
43763,130.0,59,371.88,G.I. Joe: Retaliation,5.4,3025,2013,Mar,Tuesday,Jon M. Chu,Male,72.8,241.88,Normal,829.3299999999999,Normal,50.0,Spring,Weekday,100.15491228070175,899.7371929824561
43767,135.0,39,361.83,The World Is Not Enough,6.0,862,1999,Nov,Monday,Michael Apted,Male,58.8,226.82999999999998,Normal,532.88,Normal,84.0,Autumn,Weekday,43.911875,613.3409375
43769,120.0,99,829.0,The Twilight Saga: Breaking Dawn - Part 2,6.1,2553,2012,Nov,Tuesday,Bill Condon,Male,72.8,709.0,Blockbuster,762.95,Normal,54.0,Autumn,Weekday,140.09122448979593,997.1065306122449
43770,130.0,17,150.41,Happy Feet Two,5.8,373,2011,Nov,Thursday,George Miller,Male,60.75571428571429,20.409999999999997,Normal,658.8599999999999,Normal,67.0,Autumn,Weekday,96.11925373134328,946.4002985074627
43771,150.0,62,163.71,The Incredible Hulk,6.1,3021,2008,Jun,Thursday,Louis Leterrier,Male,75.33333333333333,13.710000000000008,Normal,246.09000000000003,Normal,130.0,Summer,Weekday,97.81507462686567,777.1591044776119
43772,140.0,44,183.35,The BFG,6.0,1000,2016,Jun,Wednesday,Steven Spielberg,Male,76.13461538461539,43.349999999999994,Normal,7016.24,Best,1.0,Summer,Weekday,157.44346153846152,1130.3807692307694
43773,135.0,100,532.95,The Revenant,7.3,6396,2015,Dec,Friday,Alejandro González Iñárritu,Male,95.83333333333334,397.95000000000005,Blockbuster,642.9900000000001,Normal,69.0,Winter,Weekday,131.90341463414634,1011.5417073170731
43775,135.0,29,245.72,Rango,6.6,2051,2011,Mar,Wednesday,Gore Verbinski,Male,-23.14285714285714,110.72,Normal,2070.01,Normal,13.0,Spring,Weekday,96.11925373134328,946.4002985074627
43777,70.0,45,442.82,The Bourne Ultimatum,7.3,2888,2007,Aug,Friday,Paul Greengrass,Male,7.571428571428569,372.82,Blockbuster,976.74,Normal,41.0,Summer,Weekday,100.77203703703705,706.7029629629629
43780,130.0,76,847.42,The Hunger Games: Catching Fire,7.4,6495,2013,Nov,Friday,Francis Lawrence,Male,9.400000000000006,717.42,Blockbuster,2349.46,Best,8.0,Autumn,Weekday,100.15491228070175,899.7371929824561
43782,132.0,48,591.74,War of the Worlds,6.2,2322,2005,Jun,Tuesday,Steven Spielberg,Male,68.13461538461539,459.74,Blockbuster,7016.24,Best,1.0,Summer,Weekday,76.39154929577465,964.4594366197182
43783,130.0,38,273.34,Bad Boys II,6.3,1564,2003,Jul,Friday,Michael Bay,Male,12.5,143.33999999999997,Normal,4422.54,Best,4.0,Summer,Weekday,103.48896551724138,834.98
43785,110.0,48,293.33,Salt,6.2,2093,2010,Jul,Wednesday,Phillip Noyce,Male,62.0,183.32999999999998,Normal,623.76,Normal,70.0,Summer,Weekday,100.51301587301587,784.8712698412699
43786,125.0,46,362.64,Noah,5.6,2350,2014,Mar,Thursday,Darren Aronofsky,Male,94.40666666666667,237.64,Normal,577.49,Normal,77.0,Spring,Weekday,137.50490566037737,872.9090566037736
43787,130.0,89,371.94,The Adventures of Tintin,6.7,2061,2011,Oct,Tuesday,Steven Spielberg,Male,66.13461538461539,241.94,Normal,7016.24,Best,1.0,Autumn,Weekday,96.11925373134328,946.4002985074627
43790,130.0,42,243.84,After Earth,5.0,2532,2013,May,Thursday,M. Night Shyamalan,Male,55.888888888888886,113.84,Normal,1785.36,Normal,19.0,Spring,Weekday,100.15491228070175,899.7371929824561
43792,127.0,115,349.42,Night at the Museum: Secret of the Tomb,6.1,1851,2014,Dec,Wednesday,Shawn Levy,Male,55.83636363636364,222.42000000000002,Normal,1435.78,Normal,26.0,Winter,Weekday,137.50490566037737,872.9090566037736
43794,125.0,109,976.48,Harry Potter and the Philosopher's Stone,7.5,7006,2001,Nov,Friday,Chris Columbus,Male,63.45454545454545,851.48,Blockbuster,3048.6400000000003,Best,6.0,Autumn,Weekday,78.79935483870969,841.1814516129032
43795,130.0,39,61.65,R.I.P.D.,5.4,1260,2013,Jul,Thursday,Robert Schwentke,Male,46.33333333333333,-68.35,Normal,430.42,Normal,102.0,Summer,Weekday,100.15491228070175,899.7371929824561
43796,140.0,271,655.01,Pirates of the Caribbean: The Curse of the Black Pearl,7.5,6985,2003,Jul,Wednesday,Gore Verbinski,Male,-18.14285714285714,515.01,Blockbuster,2070.01,Normal,13.0,Summer,Weekday,103.48896551724138,834.98
43797,125.0,206,752.1,The Hunger Games: Mockingjay - Part 1,6.6,5584,2014,Nov,Tuesday,Francis Lawrence,Male,4.400000000000006,627.1,Blockbuster,2349.46,Best,8.0,Autumn,Weekday,137.50490566037737,872.9090566037736
43798,125.0,45,767.82,The Da Vinci Code,6.5,2704,2006,May,Wednesday,Ron Howard,Male,47.38461538461539,642.82,Blockbuster,1868.38,Normal,17.0,Spring,Weekday,80.45287671232877,673.7645205479452
43800,110.0,2,407.71,X2,6.8,3506,2003,Apr,Thursday,Bryan Singer,Male,-34.875,297.71,Normal,1649.2299999999998,Normal,21.0,Spring,Weekday,103.48896551724138,834.98
43801,125.0,7,626.14,Fast Five,7.1,2438,2011,Apr,Wednesday,Justin Lin,Male,45.2,501.14,Blockbuster,729.08,Normal,56.0,Spring,Weekday,96.11925373134328,946.4002985074627
43802,125.0,81,334.62,Sherlock Holmes: A Game of Shadows,7.0,3886,2011,Nov,Tuesday,Guy Ritchie,Male,77.94999999999999,209.62,Normal,751.25,Normal,55.0,Autumn,Weekday,96.11925373134328,946.4002985074627
43803,125.0,47,232.71,Clash of the Titans,5.6,2233,2010,Apr,Thursday,Louis Leterrier,Male,50.33333333333333,107.71000000000001,Normal,246.09000000000003,Normal,130.0,Spring,Weekday,100.51301587301587,784.8712698412699
43804,65.0,43,261.32,Total Recall,7.1,1710,1990,Jun,Friday,Paul Verhoeven,Male,-1.2000000000000028,196.32,Normal,288.28,Normal,125.0,Summer,Weekday,115.88388888888888,841.4038888888889
43805,160.0,27,61.7,The 13th Warrior,6.4,510,1999,Aug,Friday,John McTiernan,Male,98.1,-98.3,Normal,551.41,Normal,82.0,Summer,Weekday,43.911875,613.3409375
43807,125.0,50,238.21,Batman & Robin,4.2,1418,1997,Jun,Friday,Joel Schumacher,Male,78.88461538461539,113.21000000000001,Normal,837.56,Normal,49.0,Summer,Weekday,96.21869565217392,1040.8167391304348
43808,123.0,45,345.14,How the Grinch Stole Christmas,6.2,1386,2000,Nov,Friday,Ron Howard,Male,45.38461538461539,222.14,Normal,1868.38,Normal,17.0,Autumn,Weekday,79.02983050847457,747.7103389830509
43809,125.0,41,544.27,The Day After Tomorrow,6.2,2392,2004,May,Wednesday,Roland Emmerich,Male,16.4375,419.27,Blockbuster,2088.32,Normal,12.0,Spring,Weekday,100.4783606557377,813.7229508196721
43810,125.0,54,546.39,Mission: Impossible II,5.9,1928,2000,May,Wednesday,John Woo,Male,50.379999999999995,421.39,Blockbuster,721.71,Normal,59.0,Spring,Weekday,79.02983050847457,747.7103389830509
43811,120.0,25,325.76,The Perfect Storm,6.2,597,2000,Mar,Wednesday,Wolfgang Petersen,Male,29.85714285714286,205.76,Normal,984.02,Normal,40.0,Spring,Weekday,79.02983050847457,747.7103389830509
43812,130.0,60,289.05,Fantastic 4: Rise of the Silver Surfer,5.4,2589,2007,Jun,Wednesday,Tim Story,Male,95.0,159.05,Normal,564.91,Normal,80.0,Summer,Weekday,100.77203703703705,706.7029629629629
43813,120.0,51,609.02,Life of Pi,7.2,5797,2012,Nov,Tuesday,Ang Lee,Male,70.9375,489.02,Blockbuster,997.13,Normal,39.0,Autumn,Weekday,140.09122448979593,997.1065306122449
43815,120.0,62,415.48,Jason Bourne,5.9,2341,2016,Jul,Wednesday,Paul Greengrass,Male,57.57142857142857,295.48,Normal,976.74,Normal,41.0,Summer,Weekday,157.44346153846152,1130.3807692307694
43816,120.0,33,259.18,Charlie's Angels: Full Throttle,5.2,914,2003,Jun,Friday,McG,Male,25.0,139.18,Normal,577.76,Normal,76.0,Summer,Weekday,103.48896551724138,834.98
43817,130.0,68,403.17,Prometheus,6.3,5080,2012,May,Wednesday,Ridley Scott,Male,49.375,273.17,Normal,1899.55,Normal,16.0,Spring,Weekday,140.09122448979593,997.1065306122449
43818,120.0,27,169.96,Stuart Little 2,5.4,613,2002,Jul,Friday,Rob Minkoff,Male,11.400000000000006,49.96000000000001,Normal,510.21000000000004,Normal,88.0,Summer,Weekday,97.53942028985507,969.1530434782609
43822,120.0,17,93.95,Speed Racer,5.7,354,2008,May,Friday,Lilly Wachowski,Female,9.416666666666671,-26.049999999999997,Normal,1248.56,Normal,29.0,Spring,Weekday,97.81507462686567,777.1591044776119
43824,117.0,44,261.93,Knight and Day,5.9,1547,2010,Jun,Tuesday,James Mangold,Male,60.75,144.93,Normal,618.95,Normal,71.0,Summer,Weekday,100.51301587301587,784.8712698412699
43829,120.0,15,415.44,The Wolverine,6.3,4053,2013,Jul,Tuesday,James Mangold,Male,63.75,295.44,Normal,618.95,Normal,71.0,Summer,Weekday,100.15491228070175,899.7371929824561
43833,115.0,18,77.63,Windtalkers,5.8,341,2002,Jun,Friday,John Woo,Male,40.379999999999995,-37.370000000000005,Normal,721.71,Normal,59.0,Summer,Weekday,97.53942028985507,969.1530434782609
43835,125.0,143,477.2,Teenage Mutant Ninja Turtles,5.8,2636,2014,Aug,Thursday,Jonathan Liebesman,Male,52.0,352.2,Blockbuster,615.67,Normal,72.0,Summer,Weekday,137.50490566037737,872.9090566037736
43837,116.0,16,178.13,Dante's Peak,5.7,428,1997,Feb,Friday,Roger Donaldson,Male,70.85714285714286,62.129999999999995,Normal,116.05999999999999,Normal,155.0,Winter,Weekday,96.21869565217392,1040.8167391304348
43840,110.0,48,574.48,Night at the Museum,6.3,2862,2006,Oct,Friday,Shawn Levy,Male,38.83636363636364,464.48,Blockbuster,1435.78,Normal,26.0,Autumn,Weekday,80.45287671232877,673.7645205479452
43843,110.0,23,215.29,The Patriot,6.8,1099,2000,Jun,Wednesday,Roland Emmerich,Male,1.4375,105.28999999999999,Normal,2088.32,Normal,12.0,Summer,Weekday,79.02983050847457,747.7103389830509
43844,110.0,76,362.74,Ocean's Twelve,6.4,2124,2004,Dec,Thursday,Steven Soderbergh,Male,68.98666666666666,252.74,Normal,1499.65,Normal,23.0,Winter,Weekday,100.4783606557377,813.7229508196721
43845,110.0,44,478.21,Mr. & Mrs. Smith,6.5,2965,2005,Jun,Tuesday,Doug Liman,Male,44.042857142857144,368.21,Blockbuster,880.46,Normal,46.0,Summer,Weekday,76.39154929577465,964.4594366197182
43846,110.0,103,295.24,Insurgent,6.2,3829,2015,Mar,Wednesday,Robert Schwentke,Male,26.33333333333333,185.24,Normal,430.42,Normal,102.0,Spring,Weekday,131.90341463414634,1011.5417073170731
43847,116.0,45,102.0,The Aviator,7.0,1489,2004,Dec,Friday,Martin Scorsese,Male,67.36315789473684,-14.0,Normal,1029.52,Normal,37.0,Winter,Weekday,100.4783606557377,813.7229508196721
43851,110.0,36,563.75,The Smurfs,5.5,1179,2011,Jul,Friday,Raja Gosnell,Male,47.666666666666664,453.75,Blockbuster,1317.54,Normal,27.0,Summer,Weekday,96.11925373134328,946.4002985074627
43853,110.0,86,179.25,Allegiant,5.9,1998,2016,Mar,Wednesday,Robert Schwentke,Male,26.33333333333333,69.25,Normal,430.42,Normal,102.0,Spring,Weekday,157.44346153846152,1130.3807692307694
43854,110.0,37,299.27,Real Steel,6.6,2692,2011,Sep,Wednesday,Shawn Levy,Male,38.83636363636364,189.26999999999998,Normal,1435.78,Normal,26.0,Autumn,Weekday,96.11925373134328,946.4002985074627
43855,105.0,32,347.43,The Smurfs 2,5.5,695,2013,Jul,Tuesday,Raja Gosnell,Male,42.666666666666664,242.43,Normal,1317.54,Normal,27.0,Summer,Weekday,100.15491228070175,899.7371929824561
43856,160.0,23,164.51,Speed 2: Cruise Control,4.1,434,1997,Jun,Friday,Jan de Bont,Male,68.6,4.509999999999991,Normal,800.13,Normal,51.0,Summer,Weekday,96.21869565217392,1040.8167391304348
43859,93.0,138,871.37,The Lord of the Rings: The Fellowship of the Ring,8.0,8705,2001,Dec,Tuesday,Peter Jackson,Male,-50.66666666666666,778.37,Blockbuster,5205.650000000001,Best,2.0,Winter,Weekday,78.79935483870969,841.1814516129032
43860,110.0,22,72.18,Around the World in 80 Days,5.7,672,2004,Jun,Wednesday,Frank Coraci,Male,47.5,-37.81999999999999,Normal,424.79,Normal,104.0,Summer,Weekday,100.4783606557377,813.7229508196721
43861,107.0,18,87.71,Ali,6.7,447,2001,Dec,Tuesday,Michael Mann,Male,31.66666666666667,-19.290000000000006,Normal,221.12,Normal,133.0,Winter,Weekday,78.79935483870969,841.1814516129032
43863,120.0,95,347.23,"I, Robot",6.7,3793,2004,Jul,Thursday,Alex Proyas,Male,49.599999999999994,227.23000000000002,Normal,422.56,Normal,105.0,Summer,Weekday,100.4783606557377,813.7229508196721
43864,130.0,44,211.64,Kingdom of Heaven,6.6,1157,2005,May,Tuesday,Ridley Scott,Male,49.375,81.63999999999999,Normal,1899.55,Normal,16.0,Spring,Weekday,76.39154929577465,964.4594366197182
43865,133.0,30,300.14,Stuart Little,5.8,959,1999,Dec,Friday,Rob Minkoff,Male,24.400000000000006,167.14,Normal,510.21000000000004,Normal,88.0,Winter,Weekday,43.911875,613.3409375
43867,108.0,167,630.16,The Martian,7.6,7268,2015,Sep,Wednesday,Ridley Scott,Male,27.375,522.16,Blockbuster,1899.55,Normal,16.0,Autumn,Weekday,131.90341463414634,1011.5417073170731
43868,126.0,37,162.95,The Island,6.5,1770,2005,Jul,Wednesday,Michael Bay,Male,8.5,36.94999999999999,Normal,4422.54,Best,4.0,Summer,Weekday,76.39154929577465,964.4594366197182
43869,90.0,1,10.37,Town & Country,3.7,16,2001,Apr,Friday,Peter Chelsom,Male,49.0,-79.63,Normal,208.57,Normal,136.0,Spring,Weekday,78.79935483870969,841.1814516129032
43871,103.0,95,457.64,Gladiator,7.9,5439,2000,May,Monday,Ridley Scott,Male,22.375,354.64,Blockbuster,1899.55,Normal,16.0,Spring,Weekday,79.02983050847457,747.7103389830509
43872,102.0,65,358.37,Minority Report,7.1,2608,2002,Jun,Thursday,Steven Spielberg,Male,38.13461538461539,256.37,Normal,7016.24,Best,1.0,Summer,Weekday,97.53942028985507,969.1530434782609
43873,100.0,132,876.69,Harry Potter and the Chamber of Secrets,7.4,5815,2002,Nov,Wednesday,Chris Columbus,Male,38.45454545454545,776.69,Blockbuster,3048.6400000000003,Best,6.0,Autumn,Weekday,97.53942028985507,969.1530434782609
43874,150.0,88,599.05,Casino Royale,7.3,3855,2006,Nov,Tuesday,Martin Campbell,Male,54.0,449.04999999999995,Blockbuster,1086.34,Normal,35.0,Autumn,Weekday,80.45287671232877,673.7645205479452
43875,100.0,51,362.21,Planet of the Apes,5.6,1243,2001,Jul,Wednesday,Tim Burton,Male,28.785714285714292,262.21,Normal,2340.43,Best,9.0,Summer,Weekday,78.79935483870969,841.1814516129032
